id,list_name,party,session,type,date,value,donated_to_charity,party_donation,description,sub_entry
395,"Blunkett, David",Labour,2013-14,employment,2013-04-30,150.0,False,False,"Payments for articles published by The Yorkshire Post, Wellington Street, Leeds LS1 1RF:","8 April 2013, I received a payment of £150 for an article.  Hours: 2.5 hrs. (Registered 30 April 2013)"
395,"Blunkett, David",Labour,2013-14,employment,2013-05-17,300.0,False,False,"Payments for articles published by The Yorkshire Post, Wellington Street, Leeds LS1 1RF:","29 April 2013, I received a payment of £300 for two articles.  Hours: 3 hrs. (Registered 17 May 2013)"
395,"Blunkett, David",Labour,2013-14,employment,2013-06-06,150.0,False,False,"Payments for articles published by The Yorkshire Post, Wellington Street, Leeds LS1 1RF:","28 May 2013, I received a payment of £150 for an article.  Hours: 2 hrs. (Registered 6 June 2013)"
395,"Blunkett, David",Labour,2013-14,employment,2013-08-12,150.0,False,False,"Payments for articles published by The Yorkshire Post, Wellington Street, Leeds LS1 1RF:","30 July 2013, I received a payment of £150 for an article.  Hours: 2 hrs. (Registered 12 August 2013)"
395,"Blunkett, David",Labour,2013-14,employment,2013-03-27,3000.0,False,False,,"25 March 2013, I received £3,000 for articles.  Hours: 8 hrs. (Registered 27 March 2013)"
395,"Blunkett, David",Labour,2013-14,employment,2013-04-05,3000.0,False,False,,"25 March 2013, I received £3,000 for articles.  Hours: 6 hrs. (Registered 5 April 2013)"
395,"Blunkett, David",Labour,2013-14,employment,2013-04-10,3000.0,False,False,,"25 March 2013, I received £3,000 for articles.  Hours: 7 hrs. (Registered 10 April 2013)"
395,"Blunkett, David",Labour,2013-14,employment,2013-04-17,2000.0,False,False,,"25 March 2013, I received £2,000 for articles.  Hours: 3 hrs. (Registered 17 April 2013)"
395,"Blunkett, David",Labour,2013-14,employment,2013-04-30,2000.0,False,False,,"22 April 2013, I received £2,000 for articles.  Hours: 5 hrs. (Registered 30 April 2013)"
395,"Blunkett, David",Labour,2013-14,employment,2013-06-19,2000.0,False,False,,"30 May 2013, I received £2,000 for articles. Hours: 5 hrs. (Registered 19 June 2013)"
395,"Blunkett, David",Labour,2013-14,employment,2013-06-27,2000.0,False,False,,"24 June 2013, I received £2,000 for articles. Hours: 5 hrs. (Registered 27 June 2013)"
395,"Blunkett, David",Labour,2013-14,employment,2013-08-02,2000.0,False,False,,"22 July 2013, I received £2,000 for articles. Hours: 5 hrs. (Registered 2 August 2013)"
395,"Blunkett, David",Labour,2013-14,employment,2013-08-12,750.0,False,False,,"15 July 2013, I received £750 for article in Mail on Sunday.  Hours: 3 hrs. (Registered 12 August 2013)"
395,"Blunkett, David",Labour,2013-14,employment,2013-09-03,2000.0,False,False,,"27 August 2013, I received £2,000 for articles.  Hours: 5 hrs. (Registered 3 September 2013)"
395,"Blunkett, David",Labour,2013-14,employment,2013-11-29,1000.0,False,False,,"18 November 2013, I received £1,000 for article in Mail on Sunday.  Hours: 4 hrs. (Registered 29 November 2013)"
395,"Blunkett, David",Labour,2013-14,employment,2013-06-06,400.0,False,False,"Articles for the Radio Times.   Address: Immediate Media Co Ltd, 
Media Centre, 
201 Wood Lane
, 
London
 
W12 7TQ
:","22 May 2013, I received £400 for an article.  Hours: 4 hrs. (Registered 6 June 2013)"
395,"Blunkett, David",Labour,2013-14,employment,2013-04-05,500.0,False,False,"Payments for articles written for Building Magazine, Ludgate House, 245 Blackfriars Road, London SE1 9UY:","22 March 2013, I received £500 for an article.  Hours: 3 hrs. (Registered 5 April 2013)"
395,"Blunkett, David",Labour,2013-14,employment,2013-02-14,4250.0,False,False,"28 January 2013, I received £4,250 from Civica PLC, 2 Burston Road, London SW15 6AR, for taking part in a panel debate.  Hours: 7 hrs. (Registered 14 February 2013)",
395,"Blunkett, David",Labour,2013-14,employment,2013-02-22,250.0,False,False,"15 February 2013, I received £250 from the University of East Anglia, Norwich Research Park, Norwich, Norfolk NR4 7TJ, for a lecture.  Hours: 11 hrs. (Registered 22 February 2013)",
395,"Blunkett, David",Labour,2013-14,employment,2013-04-05,5525.0,False,False,"19 March 2013, I received £5,525 from Pearson PLC, Ludgate House, 245 Blackfriars Road, London SE1 9UY, for speaking at two conferences organised by Pearson PLC.  Hours: 9 hrs. (Registered 5 April 2013)",
395,"Blunkett, David",Labour,2013-14,employment,2013-04-10,500.0,False,False,"22 March  2013, I received £500 from Building Magazine (Ludgate House, 245 Blackfriars Road, London SE1 9UY) for an article I wrote. Hours: 4 hrs. (Registered 10 April 2013)",
395,"Blunkett, David",Labour,2013-14,employment,2013-04-10,2000.0,False,False,"25 March 2013, I received £2,000 from Roy Newey Growth Partnership  (28 School Lane, Hartford, Cheshire CW8 1PE) for a speech. Hours: 6 hrs. (Registered 10 April 2013)",
395,"Blunkett, David",Labour,2013-14,employment,2013-04-17,2677.0,False,False,"26 March 2013, I received £2,677 from Liverpool Mutual Homes, Commutation Plaza, Commutation Row, Liverpool  L3 8QF for a speech I gave. Hours: 8 hrs. (Registered 17 April 2013)",
395,"Blunkett, David",Labour,2013-14,employment,2013-04-17,500.0,False,False,"22 March  2013, I received £500 from Building Magazine , Ludgate House, 245 Blackfriars Road, London SE1 9UY, for an article I wrote. Hours: 2.5 hrs. (Registered 17 April 2013)",
395,"Blunkett, David",Labour,2013-14,employment,2013-04-30,400.0,False,False,"23 April 2013, I received £400 from The Sunday Times, 3 Thomas More Square, London E98 1RL, for an article.  Hours: 3 hrs. (Registered 30 April 2013)",
395,"Blunkett, David",Labour,2013-14,employment,2013-06-19,400.0,False,False,"23 April 2013, I received £3,400 for taking part in a seminar organised by Queen Ethelburg’s College, Thorpe Underwood Hall, Thorpe Green Lane, York YO26 9SS.  Hours: 8 hrs. (Registered 17 May 2013)",
395,"Blunkett, David",Labour,2013-14,employment,2013-06-27,4000.0,False,False,"25 June 2013, I received £4,000 from DST Global Solutions, D S T House, St Mark's Hill, Surbiton, Surrey KT6 4QD,  for a speech. Hours: 3 hrs (Registered 27 June 2013)",
395,"Blunkett, David",Labour,2013-14,employment,2013-07-04,20000.0,True,False,"Member of the Oracle Capital Advisory Board, Oracle House, 8-12 Welbeck Way, London W1G 9YL.  Four meetings annually plus charitable fundraising events:","Introductory payment of £20,000, donated to charity.  0 hours. (Registered 4 July 2013)"
395,"Blunkett, David",Labour,2013-14,employment,2013-08-08,2500.0,False,False,"Member of the Oracle Capital Advisory Board, Oracle House, 8-12 Welbeck Way, London W1G 9YL.  Four meetings annually plus charitable fundraising events:","11 July 2013, I received £2,500.  Hours: 0 hrs. (Registered 8 August 2013)"
395,"Blunkett, David",Labour,2013-14,employment,2013-09-03,2500.0,False,False,"Member of the Oracle Capital Advisory Board, Oracle House, 8-12 Welbeck Way, London W1G 9YL.  Four meetings annually plus charitable fundraising events:","7 August 2013, I received £2,500.  Hours: 0 hrs. (Registered 3 September 2013)"
395,"Blunkett, David",Labour,2013-14,employment,2013-10-18,2500.0,False,False,"Member of the Oracle Capital Advisory Board, Oracle House, 8-12 Welbeck Way, London W1G 9YL.  Four meetings annually plus charitable fundraising events:","10 October 2013, I received £2,500.  Hours: 5 hrs. (Registered 18 October 2013)"
395,"Blunkett, David",Labour,2013-14,employment,2013-11-29,2500.0,False,False,"Member of the Oracle Capital Advisory Board, Oracle House, 8-12 Welbeck Way, London W1G 9YL.  Four meetings annually plus charitable fundraising events:","6 November 2013, I received £2,500.  Hours: 6 hrs. (Registered 29 November 2013)"
395,"Blunkett, David",Labour,2013-14,employment,2014-01-07,2500.0,False,False,"Member of the Oracle Capital Advisory Board, Oracle House, 8-12 Welbeck Way, London W1G 9YL.  Four meetings annually plus charitable fundraising events:","12 December 2013, I received £2,500.  Hours: 5 hrs. (Registered 7 January 2014)"
395,"Blunkett, David",Labour,2013-14,employment,2013-10-03,3000.0,False,False,"2 September 2013, I spoke at a conference at the Sir Stanley Matthews Academy, Beaconsfield Drive, Blurton, Stoke on Trent, ST3 3JD, for which they agreed to donate £3,000 to charity.  Hours: 4 hrs. (Registered 3 October 2013)",
395,"Blunkett, David",Labour,2013-14,employment,2013-11-12,1700.0,False,False,"21 October 2013, I received £1,700 from the ACCA (ACCA UK, 29 Lincoln’s Inn Fields, London WC2A 3EE) for speaking at a UK Local Government summit. The sum has been donated to two charities in my constituency. Hours: 3 hrs. (Registered 12 November 2013)",
395,"Blunkett, David",Labour,2013-14,employment,2013-11-12,3400.0,False,False,"21 October 2013, I received £3,400 from Ernst and Young (1 More London Place , London SE1 2AF) for speaking at the Yorkshire Financial Director Awards. Hours: 5 hrs. (Registered 12 November 2013)",
395,"Blunkett, David",Labour,2013-14,employment,2013-11-12,8500.0,False,False,"4 November 2013, I received £8,500 from Zurich (Zurich London,  3 Minster Court, Mincing Lane, London EC3R 7DD) for speaking to a conference about risk.  Hours: 15 hrs. (Registered 12 November 2013)",
395,"Blunkett, David",Labour,2013-14,employment,2013-12-09,8870.0,False,False,"11 November 2013, I received £8,500 from the Young Presidents’ Organisation, Lagos (Young Presidents’ Organisation, 600 East Las Colinas Boulevard, Suite 1000 Irving, Texas 75039, USA) for speaking at their event in Lagos, Nigeria.  The YPO also met travel and accommodation costs for myself and one staff member, to the approximate value of £8,870.  Hours: 2 days. (Registered 9 December 2013)",
395,"Blunkett, David",Labour,2013-14,employment,2013-12-09,1000.0,False,False,"9 December 2013, I took part in a conference for Tablets for Schools (Tablets for Schools, 1 Portal Way, London W3 6RS) for which they have agreed to pay £1,000 to charity.  Hours: 3 hrs. (Registered 9 December 2013)",
104,"Blunt, Crispin",Conservative,2013-14,directorship,2013-03-13,364.11,False,False,"On 30 January 2013 I was appointed as a non-executive director of the Social Investment Business Group, Address 1st Floor, Derbyshire House, St Chad's Street, London WC1H 8AG.","27 February 2013, received  £364.11. Hours: 12 hrs.  (Registered 13 March 2013)"
104,"Blunt, Crispin",Conservative,2013-14,directorship,2013-06-03,333.34,False,False,"On 30 January 2013 I was appointed as a non-executive director of the Social Investment Business Group, Address 1st Floor, Derbyshire House, St Chad's Street, London WC1H 8AG.","27 March 2013, received £333.34. Hours: 12 hours (estimated). 
(Registered 3 June 2013)"
104,"Blunt, Crispin",Conservative,2013-14,directorship,2013-06-03,333.34,False,False,"On 30 January 2013 I was appointed as a non-executive director of the Social Investment Business Group, Address 1st Floor, Derbyshire House, St Chad's Street, London WC1H 8AG.","26 April 2013 received £333.34. Hours: 12 hours (estimated). 
(Registered 3 June 2013)"
104,"Blunt, Crispin",Conservative,2013-14,directorship,2013-06-03,333.34,False,False,"On 30 January 2013 I was appointed as a non-executive director of the Social Investment Business Group, Address 1st Floor, Derbyshire House, St Chad's Street, London WC1H 8AG.","24 May 2013, received £333.34. Hours: 12 hours (estimated). 
(Registered 3 June 2013)"
3995,"Boles, Nick",Conservative,2013-14,oversees_visit,2013-11-28,1551.35,False,False,Donor: Prabodhan Ltd,
1581,"Bone, Peter",Conservative,2013-14,employment,2013-03-14,75.0,False,False,"Fees for completing surveys for ComRes, 4 Millbank, London, SW1P 3JA:",Received £75 on 14 March 2013 for survey completed on 20 January 2013.  Hours: 30 mins. (Registered 14 March 2013)
1581,"Bone, Peter",Conservative,2013-14,employment,2013-04-03,75.0,False,False,"Fees for completing surveys for ComRes, 4 Millbank, London, SW1P 3JA:",Received £75 on 22 March 2013 for survey completed on 23 February 2013.  Hours: 30 mins.  (Registered 3 April 2013)
1581,"Bone, Peter",Conservative,2013-14,employment,2013-05-23,75.0,False,False,"Fees for completing surveys for ComRes, 4 Millbank, London, SW1P 3JA:",Received £75 on 23 May 2013 for survey completed on 23 April 2013. Hours: 45 mins. (Registered 23 May 2013)
1581,"Bone, Peter",Conservative,2013-14,employment,2013-09-11,75.0,False,False,"Fees for completing surveys for ComRes, 4 Millbank, London, SW1P 3JA:",Received £75 on 11 September 2013 for survey completed on 8 July 2013. Hours: 30 mins. (Registered 11 September 2013)
1581,"Bone, Peter",Conservative,2013-14,employment,2013-12-05,75.0,False,False,"Fees for completing surveys for ComRes, 4 Millbank, London, SW1P 3JA:",Received £75 on 5 December 2013 for survey completed on 28 October 2013.  Hours: 30 mins. (Registered 5 December 2013)
1581,"Bone, Peter",Conservative,2013-14,employment,2013-09-11,200.0,False,False,"Fees for completing surveys for IPSOS Mori, 79-81 Borough Road, London SE1 1FY.",Received £200 for completing survey on 19 June 2013.  Hours: 1 hr. (Registered 11 September 2013)
1581,"Bone, Peter",Conservative,2013-14,employment,2013-12-05,80.0,False,False,"Fee from YouGov, 50 Featherstone Street, London EC1Y 8RT:",Received £80 on 5 December 2013 for survey completed on 24 October 2013.  Hours: 30 mins. (Registered 5 December 2013)
1581,"Bone, Peter",Conservative,2013-14,oversees_visit,2013-01-25,796.0,False,False,Donor: ECPAT UK (campaign against child exploitation and trafficking),
230,"Bradshaw, Ben",Labour,2013-14,employment,2013-04-18,75.0,False,False,"Payments from ComRes, 4 Millbank, London SW1P 3JA, for opinion surveys:","22 March 2013, payment of £75.  Hours: 30 mins. (Registered 18 April 2013)"
230,"Bradshaw, Ben",Labour,2013-14,employment,2013-05-22,75.0,False,False,"Payments from ComRes, 4 Millbank, London SW1P 3JA, for opinion surveys:","16 May 2013, payment of £75.  Hours: 30 mins. (Registered 22 May 2013)"
230,"Bradshaw, Ben",Labour,2013-14,employment,2013-09-09,75.0,False,False,"Payments from ComRes, 4 Millbank, London SW1P 3JA, for opinion surveys:","29 August 2013, payment of £75.  Hours: 30 mins. (Registered 9 September 2013)"
230,"Bradshaw, Ben",Labour,2013-14,employment,2013-12-04,75.0,False,False,"Payments from ComRes, 4 Millbank, London SW1P 3JA, for opinion surveys:","14 November 2013, payment of £75.  Hours: 30 mins. (Registered 4 December 2013)"
230,"Bradshaw, Ben",Labour,2013-14,employment,2013-12-04,200.0,False,False,"Payments from Ipsos MORI, 79-81 Borough Road, London SE1 1FY, for opinion surveys:","5 September 2013, payment of £200.  Hours: 30 mins. (Registered 4 December 2013)"
230,"Bradshaw, Ben",Labour,2013-14,employment,2013-02-01,150.0,False,False,"Payments from BBC, British Broadcasting Corporation, Broadcasting House, 6OB,Whiteladies Road, Bristol BS8 2LR:","25 January 2013, payment of £150 for appearing on Any Questions.  Hours: 2 hrs. (Registered 1 February 2013)"
230,"Bradshaw, Ben",Labour,2013-14,employment,2013-10-01,285.0,False,False,"6 September 2013, received £285 for article from Guardian News and Media Limited, Kings Place, 90 York Way, London N1 9GU. Hours: 1 hr. (Registered 1 October 2013)",
230,"Bradshaw, Ben",Labour,2013-14,employment,2013-12-04,80.0,False,False,"Payment from YouGov, 50 Featherstone Street, London EC1Y 8RT:","13 November 2013, payment of £80.  Hours: 30 mins. (Registered 4 December 2013)"
